ID,Label,Text
4486,ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
4485,ham,have * good weekend.
4484,ham,What not under standing.
4483,ham,Shopping? Eh ger i toking abt syd leh...Haha
4482,ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
4481,ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
4480,ham,No..its ful of song lyrics..
4479,ham,"Y cant u try new invention to fly..i'm not joking.,"
4478,ham,Erutupalam thandiyachu
4477,ham,I anything lor.
4476,ham,Oh :-)only 4 outside players allowed to play know
4475,ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
4474,ham,We will meet soon princess! Ttyl!
4472,ham,S but not able to sleep.
4470,ham,Wa... U so efficient... Gee... Thanx...
4469,ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
4468,ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
4467,ham,Much better now thanks lol
4465,ham,Hey u still at the gym?
4464,ham,"""\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""""""""
4462,ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
4461,ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
4460,ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
4459,ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
4457,ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
4456,ham,Aight should I just plan to come up later tonight?
4455,ham,"""If you want to mapquest it or something look up \usf dogwood drive\"""""""
4453,ham,I'm home. Ard wat time will u reach?
4452,ham,Or I guess  &lt
4451,ham,I've told you everything will stop. Just dont let her get dehydrated.
4450,ham,"""And that is the problem. You walk around in \julianaland\"""" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."""""""
4449,ham,"Awesome, be there in a minute"
4447,ham,I sent them. Do you like?
4446,ham,Please tell me you have some of that special stock you were talking about
4445,ham,Merry christmas to u too annie!
4444,ham,"2 celebrate my b��day, y else?"
4443,ham,COME BACK TO TAMPA FFFFUUUUUUU
4442,ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
4441,ham,Dear i am not denying your words please
4440,ham,I'm going 2 orchard now laready me reaching soon. U reaching?
4439,ham,I've got it down to a tea. not sure which flavour
4438,ham,i want to grasp your pretty booty :)
4437,ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
4436,ham,How come u got nothing to do?
4433,ham,Sounds great! Im going to sleep now. Have a good night!
4432,ham,Can u look 4 me in da lib i got stuff havent finish yet.
4431,ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt
4430,ham,2mro i am not coming to gym machan. Goodnight.
4429,ham,Yar lor... How u noe? U used dat route too?
4428,ham,Hey they r not watching movie tonight so i'll prob b home early...
4427,ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
4426,ham,So what did the bank say about the money?
4425,ham,Was it something u ate?
4424,ham,Just now saw your message.it k da:)
4423,ham,Update your face book status frequently :)
4422,ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
4421,ham,MMM ... Fuck .... Merry Christmas to me
4420,ham,Still at west coast... Haiz... ��'ll take forever to come back...
4310,ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
4308,ham,He dint tell anything. He is angry on me that why you told to abi.
4307,ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!
4306,ham,I guess it is useless calling u 4 something important.
4305,ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
4304,ham,Yo come over carlos will be here soon
4303,ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
4302,ham,Yup i'm free...
4301,ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
4300,ham,Are there TA jobs available? Let me know please cos i really need to start working
4299,ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
4292,ham,You best watch what you say cause I get drunk as a motherfucker
4291,ham,G.W.R
4290,ham,Call me when u're done...
4289,ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
4288,ham,"Okay, good, no problem, and thanx!"
4287,ham,Hey mr whats the name of that bill brison book the one about language and words 
4286,ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp
4285,ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
4284,ham,I pocked you up there before
4283,ham,Yes. I come to nyc for audiitions and am trying to relocate.
4282,ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
4281,ham,U can call now...
4280,ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
4277,ham,I've reached home finally...
4276,ham,I'm glad. You are following your dreams.
4275,ham,Can you please send me my aunty's number
4274,ham,Haiyoh... Maybe your hamster was jealous of million
4273,ham,Ball is moving a lot.will spin in last :)so very difficult to bat:)
4272,ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
4702,ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
4701,ham,Anytime...
4700,ham,I liked the new mobile
4698,ham,Yes fine 
4696,ham,"Okey dokey, i���ll be over in a bit just sorting some stuff out."
4695,ham,A guy who gets used but is too dumb to realize it.
4693,ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
4691,ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
4690,ham,Surly ill give it to you:-) while coming to review.
4689,ham,Ok no prob
4688,ham,"Didn't try, g and I decided not to head out"
4687,ham,Hmmm.but you should give it on one day..
4686,ham,Eatin my lunch...
4271,ham,Where to get those?
4269,ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
4268,ham,Beauty sleep can help ur pimples too.
4267,ham,Hey so whats the plan this sat? 
4266,ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
4265,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
4263,ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
4262,ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... "
4261,ham,You'll never believe this but i have actually got off at taunton. Wow
4260,ham,Pls dont forget to study
4259,ham,Are you plans with your family set in stone ?
4255,ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
4253,ham,"How about clothes, jewelry, and trips?"
4252,ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
4251,ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
4250,ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
4249,ham,How much for an eighth?
4248,ham,Loosu go to hospital. De dont let it careless.
4245,ham,Well welp is sort of a semiobscure internet thing
4244,ham,Is toshiba portege m100 gd?
4243,ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
4240,ham,Detroit. The home of snow. Enjoy it.
4239,ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
4238,ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
4237,ham,Lol wtf random. Btw is that your lunch break
4236,ham,Life style garments account no please.
4232,ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
4230,ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
4229,ham,And several to you sir.
4228,ham,Have you bookedthe hut? And also your time off? How are you by the way?
4227,ham,Have you started in skye
4226,ham,Buy one egg for me da..please:)
4225,ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
4224,ham,"""\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""""""
4223,ham,Double eviction this week - Spiral and Michael and good riddance to them!
4222,ham,Stupid auto correct on my phone
4221,ham,Yo you around? A friend of mine's lookin to pick up later tonight
4219,ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
4218,ham,Anything lor if they all go then i go lor...
4217,ham,Actually i'm waiting for 2 weeks when they start putting ad.
4216,ham,Will be office around 4 pm. Now i am going hospital.
4215,ham,Er mw im filled tuth is aight
4214,ham,No dear i was sleeping :-P
4213,ham,Ard 530 like dat lor. We juz meet in mrt station then �_ dun haf to come out.
4212,ham,I attended but nothing is there.
4210,ham,Oi when you gonna ring
4209,ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
4208,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
4207,ham,Or i go home first lar �_ wait 4 me lor.. I put down my stuff first..
4206,ham,"Lets use it next week, princess :)"
4205,ham,"Get the door, I'm here"
4203,ham,How are you enjoying this semester? Take care brother.
4202,ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot �_ not interested.
4201,ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
4200,ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
4195,ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
4193,ham,Can not use foreign stamps in this country.
4192,ham,Ok i'm coming home now.
4190,ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
4188,ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
4187,ham,Mm umma ask vava also to come tell him can play later together
4186,ham,Dear got bus directly to calicut
4185,ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
4184,ham,I'm good. Have you registered to vote?
4183,ham,I just really need shit before tomorrow and I know you won't be awake before like 6
4180,ham,"Ok da, i already planned. I wil pick you."
4179,ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
4178,ham,Can �_ send me a copy of da report?
4177,ham,Two teams waiting for some players
4176,ham,Ok lor then we go tog lor...
4175,ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
4174,ham,How are you doing. How's the queen. Are you going for the royal wedding
4173,ham,And pls pls drink plenty plenty water
4172,ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
4170,ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt
4169,ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
4168,ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
4166,ham,Are you at work right now ?
4165,ham,Well if I'm that desperate I'll just call armand again
4163,ham,"Its ok, called mom instead have fun"
4162,ham,I told that am coming on wednesday.
4161,ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
4159,ham,i felt so...not any conveying reason.. Ese he... What about me?
4158,ham,Now got tv 2 watch meh? U no work today?
4157,ham,It certainly puts things into perspective when something like this happens
4156,ham,This single single answers are we fighting? Plus i said am broke and you didnt reply
4155,ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
4153,ham,Haf u eaten? Wat time u wan me 2 come?
4151,ham,What's nannys address?
4150,ham,�� comin to fetch us oredi...
4149,ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
4148,ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
4146,ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
4145,ham,I can��t wait for cornwall. Hope tonight isn��t too bad as well but it��s rock night shite. Anyway i��m going for a kip now have a good night. Speak to you soon.
4144,ham,Lol I would but despite these cramps I like being a girl.
4143,ham,That's a shame! Maybe cld meet for few hrs tomo?
4141,ham,Infact happy new year. How are you where are you when are we seeing
4140,ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8
4139,ham,Leave it wif me lar... �� wan to carry meh so heavy... Is da num 98321561 familiar to �_?
4137,ham,"Good! No, don���t need any receipts���well done! (��_) Yes, please tell . What���s her number, i could ring her"
4136,ham,Just got to  &lt
4135,ham,have you ever had one foot before?
4134,ham,No need to say anything to me. I know i am an outsider
4133,ham,Is it your yahoo boys that bring in the perf? Or legal.
4131,ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
4130,ham,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But
4129,ham,And by when you're done I mean now
4128,ham,Me i'm not workin. Once i get job...
4124,ham,May b approve panalam...but it should have more posts..
4123,ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
4122,ham,"Cool, want me to go to kappa or should I meet you outside mu"
4121,ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
4120,ham,Yunny... I'm goin to be late
4119,ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
4118,ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
4117,ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
4116,ham,"Sure thing big man. i have hockey elections at 6, shouldn���t go on longer than an hour though"
4114,ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
4113,ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
4112,ham,Thought we could go out for dinner. I'll treat you! Seem ok?
4111,ham,"I'll see, but prolly yeah"
4109,ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
4108,ham,I want to lick your pussy now...
4107,ham,Pls send me your address sir.
4105,ham,K then 2marrow are you coming to class.
4104,ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
4103,ham,Do u hav any frnd by name ashwini in ur college?
4099,ham,I not at home now lei...
4098,ham,If u dun drive then how i go 2 sch.
4097,ham,I think just yourself ��_Thanks and see you tomo
4096,ham,i am going to bed now prin
4095,ham,"Hey , is * rite u put ��10 evey mnth is that all?"
4094,ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
4093,ham,how are you? I miss you!
4092,ham,"""\Life is nothing wen v get everything\"""". But \""""life is everything wen v miss something \"""". Real value of people wil be realized only in their absence.... gud mrng"""""""
4091,ham,I remain unconvinced that this isn't an elaborate test of my willpower
4090,ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj"
4088,ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
4087,ham,He needs to stop going to bed and make with the fucking dealing
4085,ham,Lemme know when you're here
4083,ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
4082,ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
4080,ham,Hurry home. Soup is DONE!
4079,ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
4078,ham,O i played smash bros  &lt
4077,ham,Gam gone after outstanding innings.
4076,ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
4073,ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
4072,ham,Was the actual exam harder than NBME
4070,ham,I've reached home n i bathe liao... U can call me now...
4069,ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
4068,ham,Hope you��re not having too much fun without me!! see u tomorrow love jess x
4065,ham,Fyi I'm gonna call you sporadically starting at like  &lt
4064,ham,Dont kick coco when he's down
4063,ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
4062,ham,How are you. Its been ages. How's abj
4061,ham,Hi dear we saw dear. We both are happy. Where you my battery is low
4060,ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
4057,ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
4056,ham,Noice. Text me when you're here
4055,ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)"
4054,ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
4053,ham,dont make ne plans for nxt wknd coz she wants us to come down then ok
4052,ham,I was slept that time.you there?
4051,ham,"Ya ok, then had dinner?"
4050,ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
4049,ham,Ok ok take care. I can understand.
4048,ham,Yeah that's the impression I got
4047,ham,Lol or I could just starve and lose a pound by the end of the day.
4044,ham,If You mean the website. Yes.
4043,ham,"Yes, my reg is  Ciao!"
4042,ham,I am literally in bed and have been up for like  &lt
4041,ham,What time do u get out?
4039,ham,I'm at home n ready...
4037,ham,Hope you are not scared!
4036,ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
4035,ham,How are you holding up?
4033,ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
4032,ham,I am taking you for italian food. How about a pretty dress with no panties? :)
4031,ham,I'm very happy for you babe ! Woo hoo party on dude!
4030,ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
4029,ham,"Cool, I'll text you in a few"
4028,ham,"[��_] anyway, many good evenings to u! s"
4027,ham,Lol its ok I didn't remember til last nite
4026,ham,"Yes, princess. Are you going to make me moan?"
4025,ham,Oh ok.. Wat's ur email?
4023,ham,Wat time �_ wan today?
4022,ham,Well. Balls. Time to make calls
4021,ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
4020,ham,We have to pick rayan macleran there.
4019,ham,University of southern california.
4017,ham,"""\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\"""""""""""
4016,ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
4015,ham,In which place i can get rooms cheap:-)
4013,ham,"Sorry, I can't text &amp; drive coherently, see you in twenty"
4011,ham,Discussed with your mother ah?
4008,ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel 
4007,ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
4006,ham,I'm reaching home in 5 min.
4005,ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
4004,ham,", ow u dey.i paid 60,400thousad.i told  u would call . "
4003,ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
4001,ham,Did you get any gift? This year i didnt get anything. So bad
4000,ham,He's just gonna worry for nothing. And he won't give you money its no use.
3998,ham,K...k...when will you give treat?
3995,ham,We'll you pay over like  &lt
3994,ham,R u in this continent?
3993,ham,I love to cuddle! I want to hold you in my strong arms right now...
3992,ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
3991,ham,"Dizzamn, aight I'll ask my suitemates when I get back"
3988,ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
3987,ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
3984,ham,"Whatever, juliana. Do whatever you want."
3983,ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
3982,ham,Nationwide auto centre (or something like that) on Newport road. I liked them there
3981,ham,His frens go then he in lor. Not alone wif my mum n sis lor.
4418,ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ��_
4417,ham,"When you get free, call me"
4416,ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
4415,ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey
4414,ham,"Yeah I should be able to, I'll text you when I'm ready to meet up"
4413,ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
4411,ham,If i said anything wrong sorry de:-)
4410,ham,Ya but it cant display internal subs so i gotta extract them
4409,ham,You also didnt get na hi hi hi hi hi
4407,ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
4406,ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
4404,ham,Dun need to use dial up juz open da browser n surf...
4403,ham,"Sorry, I'll call later  &lt;#&gt; mins"
4402,ham,Just getting back home
4401,ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
4400,ham,Many times we lose our best ones bcoz we are 
4399,ham,Juz go google n search 4 qet...
4398,ham,Yes just finished watching days of our lives. I love it.
4397,ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
4396,ham,When did dad get back.
4395,ham,Dear :-/ why you mood off. I cant drive so i brother to drive
4394,ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
4393,ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
4391,ham,what are your new years plans?
4388,ham,"K I'm ready,  &lt;#&gt; ?"
4387,ham,"see you then, we're all christmassy here!"
4386,ham,S.i'm watching it in live..
4385,ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
4383,ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
4382,ham,No need lar i go engin? Cos my sis at arts today...
4381,ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
4380,ham,Mathews or tait or edwards or anderson
4379,ham,Done it but internet connection v slow and can���t send it. Will try again later or first thing tomo.
4378,ham,How are you. Just checking up on you
4377,ham,"Doing nothing, then u not having dinner w us?"
4376,ham,How much is torch in 9ja.
4373,ham,K and you're sure I don't have to have consent forms to do it :V
4372,ham,Me fine..absolutly fine
4368,ham,Anytime lor...
4367,ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
4366,ham,I like dis sweater fr mango but no more my size already so irritating.
4365,ham,Mm yes dear look how i am hugging you both. :-P
4364,ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
4363,ham,So what about you. What do you remember
4362,ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
4361,ham,"I can't right this second, gotta hit people up first"
4360,ham,"""Don't Think About \What u Have Got\"""" Think About \""""How to Use It That You Have Got\"""" gooD ni8"""""""
4359,ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! "
4358,ham,�� only send me the contents page...
4356,ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
4355,ham,Great. So should i send you my account number.
4352,ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
4351,ham,Hows the pain dear?y r u smiling?
4349,ham,Yes. Rent is very expensive so its the way we save.
4348,ham,�� bot notes oredi... Cos i juz rem i got...
4347,ham,You give us back my id proof and  &lt
4345,ham,You still around? I could use a half-8th
4344,ham,Enjoy urself tmr...
4343,ham,Hi:)did you asked to waheeda fathima about leave?
4342,ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
4341,ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
4340,ham,�� all write or wat..
4339,ham,I want to sent  &lt
4338,ham,Just got outta class gonna go gym.
4337,ham,Yes when is the appt again?
4336,ham,on a Tuesday night r u 4 real
4335,ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min"
4334,ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
4333,ham,Boo what time u get out? U were supposed to take me shopping today. :(
4332,ham,Y bishan lei... I tot �_ say lavender? 
4331,ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY
4330,ham,Nope i'll come online now..
4329,ham,i thought we were doing a king of the hill thing there.
4328,ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
4326,ham,Dude got a haircut. Now its breezy up there
4325,ham,That seems unnecessarily hostile
4324,ham,Am only searching for good dual sim mobile pa.
4322,ham,Aight well keep me informed
4321,ham,Sorry . I will be able to get to you. See you in the morning.
4320,ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
4319,ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish 
4318,ham,Are you still playing with gautham?
4317,ham,S...i will take mokka players only:)
4316,ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
